"StateFIPS","State","Year","Value","Data Comment",
"49","Utah","2008","65.26","",
"49","Utah","2009","85.44","",
"49","Utah","2010","68.10","",
"49","Utah","2011","64.86","",
"49","Utah","2012","60.12","",
"49","Utah","2013","53.66","",
"49","Utah","2014","54.62","",
"49","Utah","2015","50.05","",
"49","Utah","2016","48.78","",
"49","Utah","2017","44.65","",
"50","Vermont","2000","4.10","",
"50","Vermont","2001","5.23","",
"50","Vermont","2002","35.91","",
"50","Vermont","2003","37.23","",
"50","Vermont","2004","38.88","",
"50","Vermont","2005","41.05","",
"50","Vermont","2006","47.84","",
"50","Vermont","2007","43.95","",
"50","Vermont","2008","44.70","",
"50","Vermont","2009","43.05","",
"50","Vermont","2010","37.39","",
"50","Vermont","2011","42.32","",
"50","Vermont","2012","43.32","",
"50","Vermont","2013","50.00","",
"50","Vermont","2014","38.52","",
"50","Vermont","2015","35.87","",
"50","Vermont","2016","27.75","",
"50","Vermont","2017","32.55","",
"51","Virginia","2000","43.89","",
"51","Virginia","2001","43.83","",
"51","Virginia","2002","41.95","",
"51","Virginia","2003","43.94","",
"51","Virginia","2004","43.69","",
"51","Virginia","2005","44.58","",
"51","Virginia","2006","44.18","",
"51","Virginia","2007","44.51","",
"51","Virginia","2008","45.50","",
"51","Virginia","2009","42.90","",
"51","Virginia","2010","41.73","",
"51","Virginia","2011","40.52","",
"51","Virginia","2012","37.21","",
"51","Virginia","2013","37.34","",
"51","Virginia","2014","33.34","",
"51","Virginia","2015","32.62","",
"51","Virginia","2016","30.92","",
"51","Virginia","2017","31.94","",
"53","Washington","2000","52.25","",
"53","Washington","2001","47.36","",
"53","Washington","2002","43.49","",
"53","Washington","2003","40.46","",
"53","Washington","2004","46.13","",
"53","Washington","2005","46.11","",
"53","Washington","2006","46.20","",
"53","Washington","2007","45.67","",
"53","Washington","2008","42.24","",
"53","Washington","2009","40.74","",
"53","Washington","2010","40.56","",
"53","Washington","2011","35.06","",
"53","Washington","2012","29.21","",
"53","Washington","2013","28.97","",
"53","Washington","2014","30.42","",
"53","Washington","2015","30.41","",
"53","Washington","2016","30.37","",
"53","Washington","2017","27.05","",
"54","West Virginia","2000","54.73","",
"54","West Virginia","2001","53.23","",
"54","West Virginia","2002","55.67","",
"54","West Virginia","2003","52.47","",
"54","West Virginia","2004","60.23","",
"54","West Virginia","2005","50.26","",
"54","West Virginia","2006","54.65","",
"54","West Virginia","2007","53.65","",
"54","West Virginia","2008","49.83","",
"54","West Virginia","2009","49.41","",
"54","West Virginia","2010","50.64","",
"54","West Virginia","2011","47.66","",
"54","West Virginia","2012","47.16","",
"54","West Virginia","2013","46.48","",
"54","West Virginia","2014","41.40","",
"54","West Virginia","2015","46.36","",
"54","West Virginia","2016","41.67","",
"54","West Virginia","2017","39.82","",
"55","Wisconsin","2000","21.44","",
"55","Wisconsin","2001","20.01","",
"55","Wisconsin","2002","32.89","",
"55","Wisconsin","2003","36.88","",
"55","Wisconsin","2004","39.75","",
"55","Wisconsin","2005","36.60","",
"55","Wisconsin","2006","39.01","",
"55","Wisconsin","2007","39.39","",
"55","Wisconsin","2008","39.67","",
"55","Wisconsin","2009","33.66","",
"55","Wisconsin","2010","37.19","",
"55","Wisconsin","2011","32.04","",
"55","Wisconsin","2012","30.34","",
"55","Wisconsin","2013","27.96","",
"55","Wisconsin","2014","26.46","",
"55","Wisconsin","2015","25.33","",
"55","Wisconsin","2016","26.59","",
"55","Wisconsin","2017","26.54","",
"56","Wyoming","2000","28.73","",
"56","Wyoming","2001","20.22","",
"56","Wyoming","2002","19.80","",
"56","Wyoming","2003","50.25","",
"56","Wyoming","2004","46.55","",
"56","Wyoming","2005","51.15","",
"56","Wyoming","2006","48.21","",
"56","Wyoming","2007","46.55","",
"56","Wyoming","2008","54.21","",
"56","Wyoming","2009","46.98","",
"56","Wyoming","2010","47.31","",
"56","Wyoming","2011","39.11","",
"56","Wyoming","2012","41.45","",
"56","Wyoming","2013","34.34","",
"56","Wyoming","2014","39.09","",
"56","Wyoming","2015","34.46","",
"56","Wyoming","2016","25.82","",
"56","Wyoming","2017","25.72","",
